id_loja|tipo_loja|cidade|estado|rua|bairro_distrito|venda
9053772661432352363|TIPO 6|BRASILIA|DF|SHC SUL EQ,311,|ASA SUL|41248.43
8209596418048922636|TIPO 6|CURITIBA|PR|RUA PADRE AGOSTINHO,2885,|BIGORRILHO|40871.62
7720951518630281155|TIPO 6|SALVADOR|BA|AV SIMON BOLIVAR,558,|ARMACAO|40754.92
8182848025669114155|TIPO 6|GUARULHOS|SP|AV BRIGADEIRO FARIA LIMA,3001,|COCAIA|40752.86
4601373775152397029|TIPO 3|GOIANIA|GO|AV DEP JAMEL CECILIO,3901,QD C29/31|JARDIM GOIAS|40745.0
123053476518234014|TIPO 6|PORTO ALEGRE|RS|AV TERESOPOLIS,2893,|TERESOPOLIS|40605.55
1926778004366519487|TIPO 2|SALVADOR|BA|AVENIDA GENERAL SAN MARTIN,821,|SANTA MONICA|40362.87
4972966522956200621|TIPO 7|PORTO ALEGRE|RS|AV JOAO PESSOA,1831,|FARROUPILHA|40058.17
2502343012969552892|TIPO 6|CURITIBA|PR|R FRANCISCO DEROSSO,2680,TERREO|XAXIM|39656.83
9204522988048069745|TIPO 6|GUARULHOS|SP|RUA TAMOTSU IWASSE,3,|VILA NOVA BONSUCESSO|39357.84
9172785087870276778|TIPO 7|CAMPINAS|SP|ROD DOM PEDRO I KM 131,SN,|BAIRRO DAS PALMEIRAS|39285.22
1984515309911997709|TIPO 7|FORTALEZA|CE|AV WASHINGTON SOARES,4335,|SAPIRANGA COITE|39210.37
7998781704311468399|TIPO 6|PORTO ALEGRE|RS|AV PLINIO BRASIL MILANO,1609,|AUXILIADORA|39143.0
2557689284257536572|TIPO 6|GOIANIA|GO|AV RIO BRANCO,787,QD 4 LT 17|SETOR URIAS MAGALHAES|39132.07
5463885965622314172|TIPO 6|PORTO ALEGRE|RS|AV FRANCISCO TREIN,687,|CRISTO REDENTOR|38700.37
4350766733206365008|TIPO 5|SALVADOR|BA|R ARTHUR CATRAMBI,157,|CALCADA|38110.07
168925072483547310|TIPO 6|SALVADOR|BA|RUA CAPITAÃO MELO, 459|STELLA MARIS|37851.07
7868473084878032220|TIPO 7|CAMPINAS|SP|AV WASHINGTON LUIS,2480,|VILA MARIETA|37195.59
112631940456824456|TIPO 6|SALVADOR|BA|R ARTUR GOMES DE CARVALHO,246,|PITUBA|37141.15
8718853715076477777|TIPO 6|PORTO ALEGRE|RS|R GEN JACINTO OSORIO,126,|SANTANA|36376.97
6956199907664513053|TIPO 6|GOIANIA|GO|AV DO CONTORNO, 2914,|VILA LEGIONARIAS|36217.24
3603659066696876673|TIPO 2|SALVADOR|BA|RUA SILVEIRA MARTINS,000119,LJ 119|CABULA|35926.02
4582980146105770952|TIPO 6|CURITIBA|PR|R ANA BERTA ROSKAMP,10,|JD DAS AMERICAS|35690.68
5522034425631380474|TIPO 6|SALVADOR|BA|AV PAULO VI,1932,PARQUE FLAMBOYANT|PITUBA|35235.8
7037129144393716982|TIPO 2|SALVADOR|BA|R SILVEIRA MARTINS,2233,OUTROS LJ|CABULA|34888.85
54541900569378281|TIPO 6|SALVADOR|BA|RUA DA GRATIDAO,SN,|PIATA|34822.35
3486532990065090645|TIPO 4|PORTO ALEGRE|RS|AV BERNARDINO SIL DE AMORIN,3075,|RUBEM BERTA|34751.78
6748373948277382875|TIPO 7|FORTALEZA|CE|AV WASHINGTON SOARES,3690,|PARQUE MANIBURA|34629.36
7592254481626062380|TIPO 2|SALVADOR|BA|AV JEQUITAIA, 411,|AGUA DE MENINOS|34453.36
210592366656162942|TIPO 6|SALVADOR|BA|RUA MISSIONARIO OTTO NELSON,100,|STELLA MARIS|34141.78
1854942031027713616|TIPO 6|SALVADOR|BA|AV REITOR MIGUEL CALMON,1977,|CANELA|34006.34
4115639051819341992|TIPO 6|PORTO ALEGRE|RS|AV ASSIS BRASIL,4320,SUC 22|SAO SEBASTIAO|33985.0
6432716954939762198|TIPO 6|SALVADOR|BA|R AUGUSTO F SCHIMIDT,SN,|CHAME CHAME|33961.3
6604161790272471892|TIPO 2|SALVADOR|BA|RODOVIA BR 324,9069,|PIRAJA|33867.21
6340345195325228445|TIPO 6|CURITIBA|PR|AV JOAO GUALBERTO,1573,|JUVEVE|33847.94
5150472085622302917|TIPO 6|SALVADOR|BA|AV REITOR MIGUEL CALMON,381,|GARIBALDE|33724.3
8715233921142254367|TIPO 6|SALVADOR|BA|AVENIDA MANOEL DIAS DA SILVA,1175,|PITUBA|33666.49
7184327136988947779|TIPO 7|BRASILIA|DF|QNM 12VIA NM 12A L 14 E L13,SN,|CEILANDIA NORTE|33625.29
4063089715443590582|TIPO 4|PORTO ALEGRE|RS|AV JOAO ANTONIO SILVEIRA,1134,|NOVA RESTINGA|33593.22
6137047936060639245|TIPO 6|PORTO ALEGRE|RS|AV BENTO GONCALVES,68,|PARTENON|33468.6
4074550283810155268|TIPO 6|BRASILIA|DF|EQNP 12 16 BL B,SN,LJS 1 A 6|CEILANDIA|33227.07
5090742125869469910|TIPO 8|CAMPINAS|SP|AV JOSE DE SOUZA CAMPOS,SN,QUART 6|CAMBUI|33205.89
8143796308615498921|TIPO 6|SALVADOR|BA|AV MILTON SANTOS, 392|ONDINA|33012.94
5823407654815887852|TIPO 5|BRASILIA|DF|ST SHTQ TR 1 AV COM LT 21 T L N,SN,|SETOR HABITACIONAL TAQUARI|32726.0
7503811763979994306|TIPO 6|BRASILIA|DF|SHI SUL,SN,QI 13 BLOCO J|LAGO SUL|32718.05
9187637295714253103|TIPO 7|GOIANIA|GO|AV  ANHANGUERA,10790,|AEROVIARIO|32592.61
4649754465192728976|TIPO 6|GOIANIA|GO|AV BERNADO SAYAO,1721,QD 17|SETOR MARECHAL RONDON|32497.27
5408925087335197209|TIPO 6|PORTO ALEGRE|RS|R JOSE MONTAURI,115,|CENTRO|32334.36
1898100567348348098|TIPO 7|SALVADOR|BA|ESTRADA DA PACIENCIA,467,|CAJAZEIRAS|32240.03
4398574360083547113|TIPO 7|CURITIBA|PR|R PRPEDRO VIRIATO P DE SOUZA,600,|CAMPINA DO SIQUEIRA|32087.44
8694952204448911677|TIPO 2|SALVADOR|BA|R PASTOR JOSE GUILHERME MORAES,91,|PAU DA LIMA|31996.97
3928194818684955011|TIPO 6|CAMPINAS|SP|R GAL OSORIO,1844,|CAMBUI|31927.01
8340200247800540727|TIPO 7|BRASILIA|DF|COM S QD 08 BL B LJ 66 67 E 68,SN,|ASA SUL|31572.96
5158711057891655829|TIPO 9|CURITIBA|PR|R ORESTE CAMILI,91,|PAROLIN|31023.08
2913320673821109151|TIPO 7|SALVADOR|BA|R PADRE ANTONIO DE SA,113,|CALCADA|30992.57
4892575296979534343|TIPO 7|SALVADOR|BA|R OSVALDO DEWAY,132,|PERIPERI|30902.98
2729854926550190322|TIPO 6|GOIANIA|GO|AV VOLTA REDONDA,532,QD242 LT1 27|JD NOVO MUNDO|30829.61
7084082705466704114|TIPO 6|BRASILIA|DF|QUADRA QI 7 CL A LOTES 10 A 36,SN,|GUARA|30711.51
6471060372314742963|TIPO 6|GOIANIA|GO|AV ANHANG,14404,LT 39 N LT 200 211|CAPUAVA|30515.45
2756954092113450807|TIPO 7|BRASILIA|DF|SHD PROJECAO N 1 AND SN ,SN,|SETOR DE HOTEIS E DIVERSOES|30472.5
6373456974888985450|TIPO 7|FORTALEZA|CE|AV SANTOS DUMONT,3131,|ALDEOTA|30158.35
7507408278849227103|TIPO 6|GUARULHOS|SP|RUA JOSE MAURICIO,75,|CENTRO|30083.81
4143913453476017593|TIPO 5|BRASILIA|DF|CSG 20 LOTE 02 LOJA 01,SN,|TAGUATINGA SUL|30000.0
1508457650557658840|TIPO 7|GOIANIA|GO|AV  NERO MACEDO,400,|CIDADE JARDIM|29612.65
7972530478897046293|TIPO 7|BRASILIA|DF|LESTE INDUSTRIAL QD 1 L 220 SN,SN,|SETOR INDUSTRIAL|29578.19
5302995872082490280|TIPO 7|BRASILIA|DF|CSB 2 L 14 LJ S01 A S07,SN,|TAGUATINGA|29463.67
3930448086060320198|TIPO 3|CURITIBA|PR|AV COMENDADOR FRANCO,3449,|JD DAS AMERICAS|29317.67
576638422611103074|TIPO 5|SALVADOR|BA|R DREDUARDO DOTTO,81,|PARIPE|29099.46
990190487377082805|TIPO 6|GUARULHOS|SP|R SAO FRANCISCO,44,|VILA GALVAO|29093.64
6283803251738787962|TIPO 6|BRASILIA|DF|ST URBB QD 14 AE MD 12 A 16,SN,|SOBRADINHO|29073.55
781233941759630331|TIPO 7|GOIANIA|GO|AV  ANHANGUERA,14404,|CAPUAVA|29022.64
2558974477887579558|TIPO 6|CAMPINAS|SP|AV BARAO DE ITAPURA,2233,|GUANABARA|28921.55
4340054856814087668|TIPO 6|GUARULHOS|SP|AL DAS VITORIAS REGIAS,74,LJ 13|PARQUE CECAP|28916.3
7904102184397681196|TIPO 6|CURITIBA|PR|AV VICENTE MACHADO,18,|CENTRO|28873.61
4896814170694949508|TIPO 7|BRASILIA|DF|SHCSW CLSW 104 BL A SN LJ 38 ,SN,|SETOR SUDOESTE|28830.21
7378023755350781437|TIPO 7|PORTO ALEGRE|RS|AV ASSIS BRASIL,3522,|JD LINDOIA|28760.05
5861314343492564559|TIPO 6|GUARULHOS|SP|AV PAPA JOAO PAULO I,SN,|RESIDENCIAL PARQUE CUMBICA|28420.59
8519870992613246505|TIPO 6|SALVADOR|BA|AV LUIS VIANA,8544,SL 109 110|PARALELA|28380.63
7911152134778904120|TIPO 7|FORTALEZA|CE|AV WALDIR DIOGO,1138,|NOVO MONDUBIM|28295.2
8375131905211456254|TIPO 6|SALVADOR|BA|AV OCTAVIO MANGABEIRA,10241,|PIATA|28285.73
2443120154455971271|TIPO 7|BRASILIA|DF|SHCS CR QD 516 BLOCO B LJ 5 SN,SN,|ASA SUL|28073.11
6189226510181025983|TIPO 7|BRASILIA|DF|SCC LTS 01 05 E 06,SN,|SETOR CENTRAL|28033.8
6596672519022330566|TIPO 9|SALVADOR|BA|AV TANCREDO NEVES,148,SL 28 A 30|CAMINHO DAS ARVORES|27929.7
5727094270788622176|TIPO 6|BRASILIA|DF|SOF S QD 11 CJ A QD 1 A 4,SN,|ZONA INDUSTRIAL GUARA|27818.2
6249347703756785101|TIPO 7|SALVADOR|BA|AV NESTOR DUARTE,779,|SAO CAETANO|27797.33
8991746661275192595|TIPO 6|PORTO ALEGRE|RS|R DA REPUBLICA,500,|CIDADE BAIXA|27789.33
5527003111141531748|TIPO 7|CAMPINAS|SP|AV JULIO DE MESQUITA,893,|CAMBUI|27664.24
4152249353748383634|TIPO 7|FORTALEZA|CE|R DR PERGENTINO MAIA,555,|MESSEJANA|27509.06
7953857122275866877|TIPO 6|SALVADOR|BA|R RAUL LEITE,46,|VILA LAURA|27447.55
7693297013235067131|TIPO 7|GUARULHOS|SP|AV EMILIO RIBAS,2004,|JARDIM EUGENIA|27240.51
2997153567665422720|TIPO 7|CAMPINAS|SP|AV BADEN POWELL,1929,|JARDIM NOVA EUROPA|27211.62
6465089409123581346|TIPO 7|BRASILIA|DF|SHC SUL RES QD 506BLOCO A LJ 15,SN,|ASA SUL|27204.25
3467731504303477839|TIPO 7|GOIANIA|GO|AV  T 10,1300,|SETOR BUENO|27096.3
452717045196319804|TIPO 7|BRASILIA|DF|14 AREAS ESP L 0304 LJ 69 E 70,SN,|SOBRADINHO|27075.3
535341889311626119|TIPO 7|FORTALEZA|CE|R ECILDA DE QUEIROZ,200,|PARQUE DOIS IRMAOS|26896.65
6292317438965679264|TIPO 4|GOIANIA|GO|AV ANAPOLIS,2121,|VILA PEDROSO|26852.17
5759662872668856245|TIPO 7|SALVADOR|BA|AV CAMINHO DE AREIA,213,|CAMINHO DE AREIA|26817.36
5596360171889316298|TIPO 6|FORTALEZA|CE|R FREI MANSUETO,00909,|VARJOTA|26669.52
8674958805713115246|TIPO 7|BRASILIA|DF|HIS QI 5 BL F SN LJ 210 SUBSOLO,SN,|SETOR DE HABITACOES INDIVIDUAIS SUL|26626.6
3801988480843088015|TIPO 6|GOIANIA|GO|AV ANHANGUERA,SN,QD 97 LT 04|SETOR CAMPINAS|26552.33
456629279240715852|TIPO 6|BRASILIA|DF|R 36 NORTE,SN, LT05|AGUAS CLARAS|26483.84
7139464545949657758|TIPO 6|GOIANIA|GO|RUA T55, 611,QD 104 LT 01E|SETOR BUENO|26403.2
6327519504106372529|TIPO 6|FORTALEZA|CE|AV BORGES DE MELO,1643,|PARREAO|26286.47
250081635438291396|TIPO 6|CURITIBA|PR|R COMENDADOR ARAUJO,370,|CENTRO|26197.75
4016221559905973387|TIPO 7|PORTO ALEGRE|RS|AV DA AZENHA,1099,|AZENHA|26157.21
6172771213129761280|TIPO 6|GOIANIA|GO|AV PERIMETRAL NORTE,1226,QD48 LT18|SETOR CANDIDA DE MORAIS|26009.67
1173638899757608706|TIPO 7|BRASILIA|DF|SHIN CA 01 LA BLA LJ 22SEM LG N,SN,|SETOR DE HABITACOES IND N|25951.49
1492562878490037089|TIPO 6|CURITIBA|PR|AV 7 DE SETEMBRO,4568,|BATEL|25898.8
8326400500160593085|TIPO 6|GOIANIA|GO|RUA T 70, 67, QD 136 LT 1 7 10 12|SETOR BUENO|25819.09
6941519214661504828|TIPO 6|GOIANIA|GO|AV ALPHAVILLE FLAMBOYANT,41,QD AREA|FAZENDA GAMELEIRA|25752.6
8287860168211066331|TIPO 6|SALVADOR|BA|AL DOS SOMBREIROS,170,LJ|CAMINHO DAS ARVORES|25750.37
3350721906683813934|TIPO 6|GUARULHOS|SP|EST ACACIO ANTONIO BATISTA,763,|V NOVA BONSUCESSO|25702.25
3034368274099234582|TIPO 5|BRASILIA|DF|ADE CJ 31,SN,LOTE 1|ADE AGUAS CLARAS|25678.0
3449806262495935974|TIPO 6|PORTO ALEGRE|RS|EDGAR PIRES DE CASTRO,2801,|HIPICA|25636.52
3968611135773029706|TIPO 6|FORTALEZA|CE|AV DA ABOLICAO,2900,|MEIRELES|25517.16
7972930586886617271|TIPO 6|BRASILIA|DF|EQNL 05/07 BLOCO C,SN,LOJA 01|TAGUATINGA|25465.55
7675089118687846311|TIPO 6|SALVADOR|BA|LOC ESTACAO RODOVIARIA,SN,ST BULMER|RODOVIARIA|25448.62
925028225473855295|TIPO 7|BRASILIA|DF|CENTRAL BLS 525635L 615 LJ,SN,|NUCLEO BANDEIRANTE|25308.17
6371507916563377416|TIPO 7|CURITIBA|PR|AV MARECHAL FLORIANO PEIXOTO,4984,|HAUER|25285.12
1938036144764522741|TIPO 6|CURITIBA|PR|R VINTE E QUATRO DE MAIO,765,|REBOUCAS|25266.74
8788786040539450391|TIPO 2|SALVADOR|BA|AV COMENDADOR BASTOS,SN,|MARES|25265.62
3427579250560527432|TIPO 7|SALVADOR|BA|R MINAS GERAIS,298,|PITUBA|25147.08
8291321736148431723|TIPO 6|PORTO ALEGRE|RS|AV AURELIANO DE FIGUEIR PINTO,789,|CIDADE BAIXA|25040.13
7059312552330463810|TIPO 5|BRASILIA|DF|ROD BR 040 KM 02,SN, PC DA SANTA|SANTA MARIA|25000.0
4760548416328976505|TIPO 5|BRASILIA|DF|QNN 28 AREA ESPECIAL BL B LJ 01,SN,|CEILANDIA|24738.5
9127224922512970075|TIPO 6|GOIANIA|GO|AV SAO DOMINGOS,SN,QD 09 LT 06|RESID FORTALEZA|24419.91
3552594920571346805|TIPO 10|CAMPINAS|SP|AV SANTA IZABEL,1616,|VILA SANTA IZABEL|24031.95
8330132879180000150|TIPO 6|FORTALEZA|CE|AV SANTOS DUMONT,05916,LJ A B E C|COCO|24014.32
5794162403168143658|TIPO 6|FORTALEZA|CE|AV FREI CIRILO,03270,LOJA 01|CAJAZEIRAS|24000.76
3357927456552446289|TIPO 7|BRASILIA|DF|CSA 1 LTS 2 3 4 16 17 SN ,SN,|NORTE|23969.21
5100933110308078932|TIPO 7|CURITIBA|PR|R ITACOLOMI,292,|PORTAO|23957.99
4635437690377690899|TIPO 6|BRASILIA|DF|SHCS 306 307 TL SM,SN,|ASA SUL|23915.95
2012368092848618545|TIPO 7|BRASILIA|DF|SEPNORTE QD 505 CONJ D LJ 85,SN,|ASA NORTE|23871.89
627296299951778745|TIPO 6|PORTO ALEGRE|RS|R LAURO MULLER,450,|NAVEGANTES|23777.0
3651159350203713069|TIPO 10|CAMPINAS|SP|AV MARECHAL CARMONA,615,|VILA JOAO JORGE|23762.94
7577343455842895778|TIPO 11|CURITIBA|PR|PRACA RUI BARBOSA, 433 – CENTRO,||23719.2
8557820214681040434|TIPO 6|FORTALEZA|CE|AV WASHINGTON SOARES,85,SALA A3|AGUA FRIA|23705.03
6861065144755295385|TIPO 6|GOIANIA|GO|AV SAO FRANCISCO,1470,QU 40 LOT 114|SANTA GENOVEVA|23695.42
1775468316732153509|TIPO 6|GOIANIA|GO|AV GERCINA B TEIXEI,2546,QQR158 L3A|CONJUNTO VERA CRUZ|23679.77
8402159901531125725|TIPO 6|GOIANIA|GO|AV ANHANGUERA, 5588, QD 70 LT 13 14|SETOR CENTRAL|23484.98
2620930876679946554|TIPO 5|BRASILIA|DF|EPTG CHACARA,54,CJ HAB VICENTE PIR|TAGUATINGA NORTE|23456.0
1639034369066727408|TIPO 6|SALVADOR|BA|AV ANTONIO C MAGALHAES,4479,LJ 31|BROTAS|23435.54
3919487644749795672|TIPO 6|SALVADOR|BA|R MARQUES DE CARAVELAS,171,|BARRA|23273.1
2819445362209765881|TIPO 6|GOIANIA|GO|AV ENGENHEIRO FUAD RASSI, 796,|VILA JARAGUA|23132.26
7599913626355438061|TIPO 6|PORTO ALEGRE|RS|R GOMES DE FREITAS,73,|JD SABARA|23052.2
5145405590519196599|TIPO 7|GOIANIA|GO|AV  T 4,466,|SETOR BUENO|23002.91
238658683807281313|TIPO 7|GOIANIA|GO|AV  ANHANGUERA,4518,|SETOR CENTRAL|22943.25
1876743536613281151|TIPO 6|GOIANIA|GO|AV MANGALO,SN, QD 14 LT 134 135|SETOR MORADA DO SOL|22898.28
906391665032395580|TIPO 6|PORTO ALEGRE|RS|AV CAVALHADA,2985,|CAVALHADA|22815.24
6130269121341402114|TIPO 6|SALVADOR|BA|R MARQUES MONTE SANTO,50,|RIO VERMELHO|22774.05
7263547811207249156|TIPO 6|PORTO ALEGRE|RS|R DR ROMAGUERA DA CUNHA CORREA,60,|JD LEOPOLDINA|22660.75
5737202479692917993|TIPO 7|CAMPINAS|SP|AV RUY RODRIGUEZ,3900,|PARQUE UNIVERSITARIO DE VIRACOPOS|22608.38
4036284038509358977|TIPO 6|GOIANIA|GO|ROD GO 060,SN,QD GLEBA LT01 LUC 117|FAZENDA SAO JOSE|22529.09
8190972939727935667|TIPO 10|CAMPINAS|SP|AV DR MORAES SALLES,828,|CENTRO|22486.07
3848845299388547165|TIPO 6|CURITIBA|PR|AV PREFEITO ERASTO GAERTNER,2194,|BACACHERI|22414.53
3236312997628282832|TIPO 7|GOIANIA|GO|R  9,1855,|SETOR MARISTA|22311.68
1978613206536314317|TIPO 6|GOIANIA|GO|R C70,288,QD 151 LT 13E|ST SUDOESTE|22258.97
8540254165247578206|TIPO 6|SALVADOR|BA|AV DORIVAL CAYMMI,107,|ITAPUA|22253.09
2972925883446181961|TIPO 7|FORTALEZA|CE|AV PROFESSOR GOMES DE MATOS,1703,|MONTESE|22178.4
7908754694683431873|TIPO 10|CAMPINAS|SP|AV CARLOS LACERDA,1634,|PARQUE RESIDENCIAL VILA UNIAO|22154.14
2975653266513452687|TIPO 6|GOIANIA|GO|AV CASTELO BRANCO,3837,Q25A L3A|RODOVIARIO|22144.29
1203289430803407945|TIPO 7|BRASILIA|DF|QD 103 AV REC DAS EMAS L34,SN,|RECANTO DAS EMAS|22086.06
5993198009100837799|TIPO 6|BRASILIA|DF|AREA ESPECIAL NORTE,18,|PLANALTINA|22042.08
3105470428670782029|TIPO 6|SALVADOR|BA|AVENIDA SETE DE SETEMBRO,304,|CAMPO GRANDE|22018.16
4670135710424821524|TIPO 11|CURITIBA|PR|AVENIDA ANITA GARIBALDI, 1400 - AHÚ,1400||21945.4
4085154347831396491|TIPO 7|BRASILIA|DF|C 2 LOTE 12 SN LOTE 1 2 3 E 5,SN,|TAGUATINGA CENTRO|21788.78
2087412535751456765|TIPO 9|GUARULHOS|SP|AVENIDA BARTHOLOMEU DE CARLOS,230,|JARDIM FLOR DA MONTANHA|21736.65
3231225120142949458|TIPO 9|SALVADOR|BA|AV LUIS VIANA,8544,SH PARALELA QD B|PARALELA|21717.34
3239008168198138727|TIPO 7|CURITIBA|PR|R COMENDADOR ARAUJO,117,|CENTRO|21716.33
8610840048030744864|TIPO 7|SALVADOR|BA|ESTRADA DA LIBERDADE,357,|LIBERDADE|21683.43
7326330702293932862|TIPO 7|CAMPINAS|SP|AV ANDRADE NEVES,2423,|JARDIM CHAPADAO|21598.79
8203803414109692447|TIPO 7|GUARULHOS|SP|R TREZE DE MAIO,336,|VILA GALVAO|21593.29
2390781764593628376|TIPO 6|FORTALEZA|CE|AV SANTOS DUMONT,1169,|ALDEOTA|21477.16
4129321273229188110|TIPO 6|SALVADOR|BA|RUA AMAZONAS,883,|PITUBA|21423.0
8461206054745864196|TIPO 7|CAMPINAS|SP|AV JOSE DE SOUSA CAMPOS,1064,|CHACARA DA BARRA|21414.33
3128620867360147697|TIPO 7|BRASILIA|DF|QN 304 CONJUNTO 2 LOTE 01,SN,|SAMAMBAIA SUL|21395.87
4215931299790777901|TIPO 7|SALVADOR|BA|R CONDE DE PORTO ALEGRE,93,|IAPI|21341.11
2966275102685665547|TIPO 9|SALVADOR|BA|R CONSELHEIRO JUNQUEIRA AYRES,165,|BARRIS|21320.57
2145921017596775207|TIPO 6|SALVADOR|BA|R CAPITAO MELO,1118,|STELLA MARIS|21123.56
1538462331027733786|TIPO 6|BRASILIA|DF|QD 29 LT 53 ST COMERCIAL NORTE,SN,|GAMA|21122.44
3026589535429561104|TIPO 6|PORTO ALEGRE|RS|AV VENANCIO AIRES,1211,|SANTANA|21112.7
8180855853277568316|TIPO 7|CAMPINAS|SP|AV MIRANDOPOLIS,930,|VILA POMPEIA|21043.09
7828398462016112393|TIPO 7|PORTO ALEGRE|RS|AV CRISTOVAO COLOMBO,545,|FLORESTA|20927.4
2413421922836577844|TIPO 10|CAMPINAS|SP|AV OROZIMBO MAIA,80,|CENTRO|20927.27
867596607733264484|TIPO 7|GOIANIA|GO|AV  OLINDA,960,|PARK LOZANDES|20906.29
1270476664262879112|TIPO 6|PORTO ALEGRE|RS|R VICENTE DA FONTOURA,1135,|SANTANA|20734.59
6572461483130875987|TIPO 7|BRASILIA|DF|QD 1 SN L 12 13 E 14 SETOR B2W,SN,|SETOR NORTE|20661.7
5193466374482745392|TIPO 6|CAMPINAS|SP|AV PRINCESA D OESTE,1467,|JD PROENCA|20650.52
6701372346186018063|TIPO 6|PORTO ALEGRE|RS|PC MONTEVIDEO,11,|CENTRO|20634.77
3719306301096409657|TIPO 8|GUARULHOS|SP|RODOVIA HÉLIO SMIDT, S/N | GUARULHOS|20615.02
8290293522672058522|TIPO 11|CURITIBA|PR|RUA MARECHAL OCTAVIO SALDANHA MAZZA Nº7500, LOJA 05 - PINHEIRINHO,7500||20603.15
2203052953677088412|TIPO 6|SALVADOR|BA|R RAUL LEITE,116,|VILA LAURA|20574.25
737881341272125580|TIPO 3|FORTALEZA|CE|R ENG SANTANA JUNIOR,SN,QD 9|PAPICU|20325.67
5302027672677126226|TIPO 6|BRASILIA|DF|EQN 508/509, SN, BL A LOTE 1|ASA NORTE|20290.0
7071186730064750043|TIPO 11|CURITIBA|PR|RUA FRANCISCO DEROSSO, 4474 – ALTO BOQUEIRAO,||20076.43
555056279754135129|TIPO 6|SALVADOR|BA|R ANISIO TEIXEIRA,SN,|ITAIGARA|20075.36
4546903252028867474|TIPO 9|FORTALEZA|CE|R LAURO NOGUEIRA,1500,|PAPICU|19901.0
6136709900370364707|TIPO 6|PORTO ALEGRE|RS|AV ALBERTO BINS,632,|CENTRO|19760.97
4364297295507608175|TIPO 10|CAMPINAS|SP|AV DR JESUINO MARC MACHADO,2585,|CHACARA DA BARRA|19741.68
8457091266998911244|TIPO 9|BRASILIA|DF|SIA TRECHO 14 LT 5,SN,|GUARA|19562.61
2543124742959439300|TIPO 7|GUARULHOS|SP|EST PRES JK DE OLIVEIRA,4220,|JARDIM ALBERTINA|19557.18
8016265402833730629|TIPO 7|FORTALEZA|CE|AV FRANCISCO SA,3780,|CARLITO PAMPLONA|19451.14
3114120593154493889|TIPO 7|GOIANIA|GO|AV  DOS IPES,70,|JARDINS LISBOA|19356.9
2663617589989593296|TIPO 6|GOIANIA|GO|AV F,1781,QD CH LT 40|AGUA BRANCA|19339.16
4751268596654851517|TIPO 6|FORTALEZA|CE|AV SANTOS DUMONT,2680,|ALDEOTA|19297.44
9055843804870550501|TIPO 6|BRASILIA|DF|SHIS QI5 COMERCIO LOCAL BLOCO QD,A,|LAGO SUL|19297.11
3122480350463272002|TIPO 7|BRASILIA|DF|13 N L 01 E 03 E R14 N L02 E 04,SN,|NORTE|19288.51
2760506140132418597|TIPO 6|GOIANIA|GO|AVENIDA NEDDERMEYER,630,QD 224 LT12|CIDADE JARDIM|19199.68
6635078944961872392|TIPO 6|SALVADOR|BA|AV ARAUJO PINHO, 29, 31|CANELA|19198.19
3142837242743104026|TIPO 7|GOIANIA|GO|AV  PORTUGAL,1148,|SETOR MARISTA|18832.31
1531256766765920866|TIPO 6|SALVADOR|BA|PQ RESID GUILHERME MARBACK, SN,|BOCA DO RIO|18808.42
7031400059336875392|TIPO 10|CAMPINAS|SP|R MARGINAL,1185,|JARDIM SAO JOSE|18704.15
4200627284530394533|TIPO 6|GOIANIA|GO|AV QUARTA RADIAL,134,QD 61 LT 2 4|ST PEDRO LUDOVICO|18538.92
4336157974316284070|TIPO 2|SALVADOR|BA|R ISMAR ARAUJO,000168,LJ HPERM|PAU DA LIMA|18433.26
8373952141057077302|TIPO 7|PORTO ALEGRE|RS|AV PROTASIO ALVES,34,|RIO BRANCO|18141.45
4499448189213971548|TIPO 11|CURITIBA|PR|AV. PRESIDENTE KENNEDY, 4121, LOJA 1010 - PORTAO,||18121.35
5559384253936202586|TIPO 7|SALVADOR|BA|R ANISIO TEIXEIRA,221,|ITAIGARA|18091.43
5736640407606217979|TIPO 7|GOIANIA|GO|AV  ANHANGUERA,5562,|SETOR CENTRAL|18035.89
4390631154955548317|TIPO 9|FORTALEZA|CE|WASHINGTON SOARES,85,LJ 792|EDSON QUEIROZ|18000.0
2129026051591858226|TIPO 6|SALVADOR|BA|R BARAO DE ITAPOAN,9,|BARRA AVENIDA|17938.43
5636122142389536635|TIPO 11|CURITIBA|PR|AV. SETE DE SETEMBRO, 2775 LJ.  C03 – CENTRO,||17900.76
3255030210041517789|TIPO 6|BRASILIA|DF|SCRS,516,BL A LJ 45/46 PLANO PILOTO|ASA SUL|17886.7
4535440454360285428|TIPO 6|GUARULHOS|SP|CAM DO CAMPO DO RINCAO,254,GP 01|JARDIM CUMBICA|17837.72
3373219690172255655|TIPO 7|BRASILIA|DF|QS 412 CONJUNTO D LOTE 01,SN,|SAMAMBAIA NORTE|17823.76
9123809093851368650|TIPO 6|FORTALEZA|CE|GODOFREDO MACIEL,02540,|MARAPONGA|17795.12
5983988976697927154|TIPO 7|SALVADOR|BA|AV DORIVAL CAYMMI,14380,|ITAPUA|17778.55
4995341418189751648|TIPO 6|GOIANIA|GO|RUA INDEPENDENCIA,51,QD AN LT 1|JARDIM LISBOA|17738.15
5644378958327710787|TIPO 7|FORTALEZA|CE|AV DR SILAS MUNGUBA,4820,|SERRINHA|17736.69
